sender,sender_type,sender_id,timestamp,meta,,aud,condition,duration,ended_on,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url,vis,id,age,sex,edu,occ,ela,pat,ill,prt,pcr,pab,,pre_stim
Stimulus,canvas.Screen,2_18_0_1,2022-07-04T16:09:22.347Z,,,1,AV,99.66700000013225,timeout,,,1066142.2999999998,1066140674,1066041003,1066042.6,1066057683,1066157.35,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Reaction,canvas.Screen,2_18_0_2,2022-07-04T16:09:22.500Z,,,1,AV,136.9499999997206,response,stim_detected,mousedown,1066295.7000000002,1066294.2999999998,1066140674,1066142.5,1066157.35,1066307565,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Trial,flow.Sequence,2_18_0,2022-07-04T16:09:22.500Z,,,1,AV,2004.747999999905,completion,,,1066296.1,1066294.2999999998,1064272875,1064285.5,1064289552,1066307565,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Frame,canvas.Frame,2_18,2022-07-04T16:09:22.501Z,,,1,AV,2006.6480000002775,,,,1066296.4,1066296.2000000002,1064272875,1064284.7999999998,1064289552,1066307565,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Fixation,canvas.Screen,2_19_0_0,2022-07-04T16:09:24.499Z,,,1,A,2001.9129999999423,timeout,,,1068294.4,1068292796,1066290888,1066297.6,1066307565,1068309478,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_19_0_1,2022-07-04T16:09:24.598Z,,,1,A,99.02900000009686,timeout,,,1068393.5,1068391833,1068292796,1068294.7000000002,1068309478,1068408507,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_19_0_2,2022-07-04T16:09:24.798Z,,,1,A,183.7929999998305,response,stim_detected,mousedown,1068593.7000000002,1068592.2999999998,1068391833,1068393.7000000002,1068408507,1068609109,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_19_0,2022-07-04T16:09:24.798Z,,,1,A,2284.7349999998696,completion,,,1068594.1,1068592.2999999998,1066290888,1066297.5,1066307565,1068609109,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_19,2022-07-04T16:09:24.799Z,,,1,A,2286.7349999998696,,,,1068594.5,1068594.2999999998,1066290888,1066296.6,1066307565,1068609109,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_20_0_0,2022-07-04T16:09:26.466Z,,,1,A,1667.8279999999795,timeout,,,1070261.5,1070260259,1068592432,1068595.7999999998,1068609109,1070276937,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Stimulus,canvas.Screen,2_20_0_1,2022-07-04T16:09:26.566Z,,,1,A,99.69900000002235,timeout,,,1070361.5,1070359962,1070260259,1070262,1070276937,1070376636,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Reaction,canvas.Screen,2_20_0_2,2022-07-04T16:09:26.810Z,,,1,A,227.46400000015274,response,stim_detected,mousedown,1070605.7000000002,1070604.1,1070359962,1070361.7000000002,1070376636,1070610458,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Trial,flow.Sequence,2_20_0,2022-07-04T16:09:26.810Z,,,1,A,1994.9910000001546,completion,,,1070606.2000000002,1070604.1,1068592432,1068595.7000000002,1068609109,1070610458,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Frame,canvas.Frame,2_20,2022-07-04T16:09:26.811Z,,,1,A,1997.1909999998752,,,,1070606.5,1070606.2999999998,1068592432,1068594.7000000002,1068609109,1070610458,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Fixation,canvas.Screen,2_21_0_0,2022-07-04T16:09:28.566Z,,,0,V,1766.8929999999236,timeout,,,1072361.5,1072360681,1070593781,1070607.9,1070610458,1072377351,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Stimulus,canvas.Screen,2_21_0_1,2022-07-04T16:09:28.667Z,,,0,V,101.09199999994598,timeout,,,1072462.6,1072461764,1072360681,1072361.9,1072377351,1072478443,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Reaction,canvas.Screen,2_21_0_2,2022-07-04T16:09:28.889Z,,,0,V,204.65700000012293,response,stim_detected,mousedown,1072684.6,1072683.1,1072461764,1072462.7999999998,1072478443,1072695179,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Trial,flow.Sequence,2_21_0,2022-07-04T16:09:28.889Z,,,0,V,2072.6419999999925,completion,,,1072685,1072683.1,1070593781,1070607.7000000002,1070610458,1072695179,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Frame,canvas.Frame,2_21,2022-07-04T16:09:28.890Z,,,0,V,2074.7420000000857,,,,1072685.4,1072685.2000000002,1070593781,1070606.7000000002,1070610458,1072695179,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Fixation,canvas.Screen,2_22_0_0,2022-07-04T16:09:30.634Z,,,0,V,1750.4809999999125,timeout,,,1074429.7999999998,1074428988,1072678502,1072686.5,1072695179,1074445.66,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_22_0_1,2022-07-04T16:09:30.735Z,,,0,V,100.81200000015087,timeout,,,1074530.7000000002,1074529794,1074428988,1074430.1,1074445.66,1074546472,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_22_0_2,2022-07-04T16:09:30.930Z,,,0,V,177.7280000001192,response,stim_detected,mousedown,1074725.7000000002,1074724.2000000002,1074529794,1074530.9,1074546472,1074729848,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_22_0,2022-07-04T16:09:30.930Z,,,0,V,2029.0210000001825,completion,,,1074726,1074724.2000000002,1072678502,1072686.5,1072695179,1074729848,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_22,2022-07-04T16:09:30.931Z,,,0,V,2030.9210000000894,,,,1074726.4,1074726.1,1072678502,1072685.6,1072695179,1074729848,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_23_0_0,2022-07-04T16:09:33.087Z,,,1,A,2168.4459999999963,timeout,,,1076882.7999999998,1076881614,1074713171,1074727.4,1074729848,1076898294,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_23_0_1,2022-07-04T16:09:33.187Z,,,1,A,99.8410000000149,timeout,,,1076982.9,1076981457,1076881614,1076883.1,1076898294,1076998135,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_23_0_2,2022-07-04T16:09:33.534Z,,,1,A,329.9650000000838,response,stim_detected,mousedown,1077329.7000000002,1077328.1,1076981457,1076983.1,1076998135,1077348284,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_23_0,2022-07-04T16:09:33.534Z,,,1,A,2598.252000000095,completion,,,1077330.1,1077328.1,1074713171,1074727.2999999998,1074729848,1077348284,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_23,2022-07-04T16:09:33.535Z,,,1,A,2600.352000000188,,,,1077330.4,1077330.2000000002,1074713171,1074726.5,1074729848,1077348284,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_24_0_0,2022-07-04T16:09:35.739Z,,,1,AV,2200.753999999957,timeout,,,1079534.1,1079532365,1077314.93,1077331.6,1077348284,1079549038,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Stimulus,canvas.Screen,2_24_0_1,2022-07-04T16:09:35.838Z,,,1,AV,100.35499999998137,timeout,,,1079634.1,1079632718,1079532365,1079534.5,1079549038,1079649393,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Reaction,canvas.Screen,2_24_0_2,2022-07-04T16:09:35.990Z,,,1,AV,134.80700000026263,response,stim_detected,mousedown,1079785.7999999998,1079784.2000000002,1079632718,1079634.2999999998,1079649393,1079799953,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Trial,flow.Sequence,2_24_0,2022-07-04T16:09:35.991Z,,,1,AV,2435.916000000201,completion,,,1079786.2000000002,1079784.2000000002,1077314.93,1077331.6,1077348284,1079799953,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Frame,canvas.Frame,2_24,2022-07-04T16:09:35.991Z,,,1,AV,2438.0159999998286,,,,1079786.6,1079786.2999999998,1077314.93,1077330.7000000002,1077348284,1079799953,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Fixation,canvas.Screen,2_25_0_0,2022-07-04T16:09:37.589Z,,,1,A,1600.2239999999292,timeout,,,1081385,1081383507,1079783275,1079787.7000000002,1079799953,1081400177,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_25_0_1,2022-07-04T16:09:37.689Z,,,1,A,100.70200000004843,timeout,,,1081485.1,1081484203,1081383507,1081385.2999999998,1081400177,1081500879,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_25_0_2,2022-07-04T16:09:37.991Z,,,1,A,284.221000000136,response,stim_detected,mousedown,1081786.6,1081785.1,1081484203,1081485.4,1081500879,1081801253,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_25_0,2022-07-04T16:09:37.991Z,,,1,A,1985.1470000001136,completion,,,1081787,1081785.1,1079783275,1079787.6,1079799953,1081801253,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_25,2022-07-04T16:09:37.992Z,,,1,A,1987.1470000001136,,,,1081787.2999999998,1081787.1,1079783275,1079786.7999999998,1079799953,1081801253,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_26_0_0,2022-07-04T16:09:40.342Z,,,1,AV,2351.625999999931,timeout,,,1084137.2999999998,1084136201,1081784576,1081789.6,1081801253,1084152879,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Stimulus,canvas.Screen,2_26_0_1,2022-07-04T16:09:40.442Z,,,1,AV,99.58600000012666,timeout,,,1084237.2000000002,1084235.79,1084136201,1084137.6,1084152879,1084252465,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Reaction,canvas.Screen,2_26_0_2,2022-07-04T16:09:40.630Z,,,1,AV,171.6350000000093,response,stim_detected,mousedown,1084425.5,1084424.1,1084235.79,1084237.6,1084252465,1084436365,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Trial,flow.Sequence,2_26_0,2022-07-04T16:09:40.630Z,,,1,AV,2622.847000000067,completion,,,1084426,1084424.1,1081784576,1081789.5,1081801253,1084436365,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Frame,canvas.Frame,2_26,2022-07-04T16:09:40.631Z,,,1,AV,2624.94700000016,,,,1084426.2999999998,1084426.2000000002,1081784576,1081787.5,1081801253,1084436365,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Fixation,canvas.Screen,2_27_0_0,2022-07-04T16:09:42.477Z,,,1,AV,1850.6399999998976,timeout,,,1086271.2999999998,1086270332,1084419688,1084427.5,1084436365,1086287005,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_27_0_1,2022-07-04T16:09:42.578Z,,,1,AV,100.72200000006706,timeout,,,1086372.2000000002,1086371047,1086270332,1086271.5,1086287005,1086387727,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_27_0_2,2022-07-04T16:09:42.779Z,,,1,AV,184.17299999995157,response,stim_detected,mousedown,1086573.2999999998,1086571.9,1086371047,1086372.5,1086387727,1086587757,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_27_0,2022-07-04T16:09:42.780Z,,,1,AV,2135.534999999916,completion,,,1086573.7000000002,1086571.9,1084419688,1084427.2999999998,1084436365,1086587757,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_27,2022-07-04T16:09:42.780Z,,,1,AV,2137.534999999916,,,,1086574.1,1086573.9,1084419688,1084426.5,1084436365,1086587757,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_28_0_0,2022-07-04T16:09:44.380Z,,,1,A,1601.7960000000894,timeout,,,1088174.4,1088172868,1086571.08,1086575.4,1086587757,1088189553,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_28_0_1,2022-07-04T16:09:44.479Z,,,1,A,98.86299999989569,timeout,,,1088273.2999999998,1088271743,1088172868,1088174.5,1088189553,1088288416,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_28_0_2,2022-07-04T16:09:44.714Z,,,1,A,218.58400000003166,response,stim_detected,mousedown,1088508.5,1088507,1088271743,1088273.6,1088288416,1088522425,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_28_0,2022-07-04T16:09:44.715Z,,,1,A,1919.2430000000168,completion,,,1088509,1088507,1086571.08,1086575.4,1086587757,1088522425,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_28,2022-07-04T16:09:44.715Z,,,1,A,1921.34300000011,,,,1088509.2999999998,1088509.1,1086571.08,1086574.2000000002,1086587757,1088522425,,black,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_29_0_0,2022-07-04T16:09:46.714Z,,,0,V,2001.246999999974,timeout,,,1090508.5,1090506995,1088505748,1088510.6,1088522425,1090523672,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Stimulus,canvas.Screen,2_29_0_1,2022-07-04T16:09:46.814Z,,,0,V,99.88800000003539,timeout,,,1090608.5,1090606885,1090506995,1090508.7999999998,1090523672,1090623.56,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Reaction,canvas.Screen,2_29_0_2,2022-07-04T16:09:46.997Z,,,0,V,165.43999999994412,response,stim_detected,mousedown,1090790.6,1090789,1090606885,1090608.6,1090623.56,1090807298,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Trial,flow.Sequence,2_29_0,2022-07-04T16:09:46.997Z,,,0,V,2266.5749999999534,completion,,,1090791,1090789,1088505748,1088510.5,1088522425,1090807298,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Frame,canvas.Frame,2_29,2022-07-04T16:09:46.997Z,,,0,V,2268.7750000001397,,,,1090791.5,1090791.2000000002,1088505748,1088509.6,1088522425,1090807298,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,A
Fixation,canvas.Screen,2_30_0_0,2022-07-04T16:09:48.848Z,,,0,V,1851.0209999999497,timeout,,,1092642.6,1092641643,1090790621,1090792.7999999998,1090807298,1092658319,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_30_0_1,2022-07-04T16:09:48.948Z,,,0,V,100.13700000010431,timeout,,,1092742.6,1092741.78,1092641643,1092642.9,1092658319,1092758456,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_30_0_2,2022-07-04T16:09:49.161Z,,,0,V,195.5439999999944,response,stim_detected,mousedown,1092955.5,1092954,1092741.78,1092742.7999999998,1092758456,1092958693,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_30_0,2022-07-04T16:09:49.162Z,,,0,V,2146.7020000000484,completion,,,1092955.9,1092954,1090790621,1090792.7000000002,1090807298,1092958693,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_30,2022-07-04T16:09:49.162Z,,,0,V,2148.8020000001416,,,,1092956.2000000002,1092956.1,1090790621,1090791.7000000002,1090807298,1092958693,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_31_0_0,2022-07-04T16:09:51.352Z,,,1,AV,2202.526000000071,timeout,,,1095145.7000000002,1095144534,1092942016,1092957.4,1092958693,1095161219,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_31_0_1,2022-07-04T16:09:51.451Z,,,1,AV,98.49900000006892,timeout,,,1095244.6,1095243044,1095144534,1095145.7999999998,1095161219,1095259718,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_31_0_2,2022-07-04T16:09:51.603Z,,,1,AV,136.2819999998901,response,stim_detected,mousedown,1095397.5,1095396,1095243044,1095244.9,1095259718,1095410362,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_31_0,2022-07-04T16:09:51.604Z,,,1,AV,2437.30700000003,completion,,,1095397.7999999998,1095396,1092942016,1092957.2999999998,1092958693,1095410362,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_31,2022-07-04T16:09:51.604Z,,,1,AV,2439.30700000003,,,,1095398.2000000002,1095398,1092942016,1092956.4,1092958693,1095410362,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_32_0_0,2022-07-04T16:09:53.819Z,,,1,AV,2218.0520000001416,timeout,,,1097612.7000000002,1097611737,1095393685,1095399.9,1095410362,1097628414,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_32_0_1,2022-07-04T16:09:53.919Z,,,1,AV,100.06699999980628,timeout,,,1097712.7000000002,1097711804,1097611737,1097613,1097628414,1097728481,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_32_0_2,2022-07-04T16:09:54.067Z,,,1,AV,131.51900000008754,response,stim_detected,mousedown,1097861.4,1097860,1097711804,1097712.9,1097728481,1097878695,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_32_0,2022-07-04T16:09:54.068Z,,,1,AV,2449.6380000000354,completion,,,1097861.7000000002,1097860,1095393685,1095399.7999999998,1095410362,1097878695,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_32,2022-07-04T16:09:54.068Z,,,1,AV,2451.5379999999423,,,,1097862.1,1097861.9,1095393685,1095398.4,1095410362,1097878695,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_33_0_0,2022-07-04T16:09:56.554Z,,,0,V,2484.7099999999627,timeout,,,1100348.1,1100346729,1097862018,1097863.4,1097878695,1100363405,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_33_0_1,2022-07-04T16:09:56.654Z,,,0,V,100.34499999997206,timeout,,,1100448,1100447029,1100346729,1100348.2999999998,1100363405,1100463.75,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_33_0_2,2022-07-04T16:09:56.794Z,,,0,V,123.25,response,stim_detected,mousedown,1100588.4,1100587,1100447029,1100448.2999999998,1100463.75,1100597166,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_33_0,2022-07-04T16:09:56.795Z,,,0,V,2708.304999999935,completion,,,1100588.7999999998,1100587,1097862018,1097863.2999999998,1097878695,1100597166,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_33,2022-07-04T16:09:56.795Z,,,0,V,2710.2049999998417,,,,1100589.2000000002,1100588.9,1097862018,1097862.2999999998,1097878695,1100597166,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_34_0_0,2022-07-04T16:09:59.223Z,,,0,V,2434.853000000119,timeout,,,1103017.1,1103015342,1100580489,1100590.2999999998,1100597166,1103032019,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_34_0_1,2022-07-04T16:09:59.322Z,,,0,V,100.16299999994226,timeout,,,1103116,1103115139,1103015342,1103017.2000000002,1103032019,1103132182,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_34_0_2,2022-07-04T16:09:59.493Z,,,0,V,152.91800000006333,response,stim_detected,mousedown,1103286.6,1103285.1,1103115139,1103116.2999999998,1103132182,1103298952,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_34_0,2022-07-04T16:09:59.493Z,,,0,V,2687.934000000125,completion,,,1103287,1103285.1,1100580489,1100590.2000000002,1100597166,1103298952,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_34,2022-07-04T16:09:59.493Z,,,0,V,2689.934000000125,,,,1103287.2999999998,1103287.1,1100580489,1100589.2999999998,1100597166,1103298952,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_35_0_0,2022-07-04T16:10:01.941Z,,,0,V,2451.525999999838,timeout,,,1105735.1,1105733801,1103282275,1103289.4,1103298952,1105750478,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_35_0_1,2022-07-04T16:10:02.041Z,,,0,V,100.19000000017695,timeout,,,1105835.2000000002,1105833991,1105733801,1105735.2999999998,1105750478,1105850668,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_35_0_2,2022-07-04T16:10:02.220Z,,,0,V,162.23199999984354,response,stim_detected,mousedown,1106014.4,1106012.9,1105833991,1105835.5,1105850668,1106034124,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_35_0,2022-07-04T16:10:02.221Z,,,0,V,2713.9479999998584,completion,,,1106014.7999999998,1106012.9,1103282275,1103289.2999999998,1103298952,1106034124,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_35,2022-07-04T16:10:02.221Z,,,0,V,2715.9479999998584,,,,1106015.1,1106014.9,1103282275,1103287.5,1103298952,1106034124,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_36_0_0,2022-07-04T16:10:04.293Z,,,1,AV,2068.9209999998566,timeout,,,1108087.2999999998,1108086361,1106000.77,1106016.2000000002,1106034124,1108103045,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Stimulus,canvas.Screen,2_36_0_1,2022-07-04T16:10:04.392Z,,,1,AV,99.20800000010058,timeout,,,1108186.2999999998,1108185503,1108086361,1108087.6,1108103045,1108202253,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Reaction,canvas.Screen,2_36_0_2,2022-07-04T16:10:04.533Z,,,1,AV,123.74699999997392,response,stim_detected,mousedown,1108327.5,1108326,1108185503,1108186.5,1108202253,1108335669,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Trial,flow.Sequence,2_36_0,2022-07-04T16:10:04.534Z,,,1,AV,2291.875999999931,completion,,,1108327.9,1108326,1106000.77,1106016.1,1106034124,1108335669,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Frame,canvas.Frame,2_36,2022-07-04T16:10:04.534Z,,,1,AV,2293.875999999931,,,,1108328.2999999998,1108328,1106000.77,1106015.2999999998,1106034124,1108335669,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,V
Fixation,canvas.Screen,2_37_0_0,2022-07-04T16:10:06.627Z,,,1,AV,2100.8889999999665,timeout,,,1110421.4,1110419884,1108318992,1108329.6,1108335669,1110436558,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_37_0_1,2022-07-04T16:10:06.727Z,,,1,AV,100.4660000000149,timeout,,,1110521.2999999998,1110520347,1110419884,1110421.7000000002,1110436558,1110537024,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_37_0_2,2022-07-04T16:10:06.879Z,,,1,AV,134.77599999983795,response,stim_detected,mousedown,1110673.2999999998,1110671.7999999998,1110520347,1110521.5,1110537024,1110687253,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_37_0,2022-07-04T16:10:06.880Z,,,1,AV,2336.1309999998193,completion,,,1110673.7000000002,1110671.7999999998,1108318992,1108329.6,1108335669,1110687253,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_37,2022-07-04T16:10:06.880Z,,,1,AV,2338.1309999998193,,,,1110674,1110673.7999999998,1108318992,1108328.4,1108335669,1110687253,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_38_0_0,2022-07-04T16:10:08.695Z,,,1,AV,1817.4320000000298,timeout,,,1112489.6,1112488011,1110670576,1110675.2000000002,1110687253,1112504685,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Stimulus,canvas.Screen,2_38_0_1,2022-07-04T16:10:08.795Z,,,1,AV,100.54099999996834,timeout,,,1112589.6,1112588548,1112488011,1112489.9,1112504685,1112605226,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Reaction,canvas.Screen,2_38_0_2,2022-07-04T16:10:08.917Z,,,1,AV,104.57399999978952,response,stim_detected,mousedown,1112711.2999999998,1112709.7999999998,1112588548,1112589.7999999998,1112605226,1112721.9,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Trial,flow.Sequence,2_38_0,2022-07-04T16:10:08.918Z,,,1,AV,2022.5469999997877,completion,,,1112711.6,1112709.7999999998,1110670576,1110675.1,1110687253,1112721.9,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Frame,canvas.Frame,2_38,2022-07-04T16:10:08.918Z,,,1,AV,2024.5469999997877,,,,1112712,1112711.7999999998,1110670576,1110674.2000000002,1110687253,1112721.9,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
Fixation,canvas.Screen,2_39_0_0,2022-07-04T16:10:11.265Z,,,1,AV,2352.3700000001118,timeout,,,1115058.7999999998,1115057587,1112705223,1112713.1,1112721.9,1115074.27,,grey,EL27SE03,22,f,1,0,Psychologie,0,0,0,0,0,,AV
